CustomerID,recency,frequency,monetary,unique_products,item_POST,item_22326,item_22423,item_22554,item_22556,item_21731,item_22328,item_22629,item_22551,item_21212,item_20725,item_23084,item_20750,item_20719,item_85099B,item_20726,item_21080,item_22139,item_22630,item_22961,cluster
12484,32,6,4541.72,256,21.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12488,9,3,1298.66,46,3.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0
12489,335,1,334.93,15,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0
12490,4,10,5417.93,131,31.0,30.0,0.0,0.0,12.0,84.0,24.0,24.0,12.0,0.0,40.0,240.0,6.0,30.0,80.0,40.0,48.0,9.0,0.0,0.0,2
12491,38,1,460.40000000000003,25,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,12.0,0.0,0
12492,62,2,263.21000000000004,19,2.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12493,165,2,433.74,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12494,15,7,1246.1000000000001,63,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0
12497,81,1,1043.1,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12498,20,3,403.70000000000005,21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0
12500,22,11,4257.82,34,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0
12501,336,1,2169.39,149,8.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,24.0,10.0,0.0,2.0,10.0,0.0,0.0,12.0,0.0,0.0,12.0,0
12502,95,5,3723.87,102,26.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0
12504,17,2,482.04999999999995,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12506,232,1,73.5,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12507,133,3,1304.81,19,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0
12508,25,2,398.27,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0
12509,283,1,176.5,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12510,142,2,982.5699999999999,29,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12512,65,2,138.03,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12513,112,1,612.29,35,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,12.0,0.0,0.0,12.0,0
12514,266,1,1017.68,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,12.0,0.0,0
12515,352,1,383.7,16,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12516,77,2,1312.06,20,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0
12517,27,5,2502.84,232,10.0,21.0,0.0,23.0,4.0,17.0,6.0,8.0,22.0,18.0,13.0,10.0,1.0,0.0,12.0,13.0,0.0,3.0,0.0,0.0,2
12518,0,5,2056.89,84,12.0,30.0,0.0,12.0,24.0,12.0,24.0,24.0,36.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2
12519,63,1,340.84,17,3.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12520,78,5,2634.26,121,16.0,30.0,6.0,12.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,12.0,0.0,0
12521,142,1,599.68,38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12522,38,2,192.72,11,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12523,18,11,1789.77,84,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0
12524,8,8,4485.72,113,30.0,48.0,0.0,12.0,12.0,0.0,0.0,24.0,12.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2
12526,0,3,1316.66,64,8.0,12.0,0.0,12.0,12.0,24.0,12.0,0.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,3.0,0.0,0.0,0
